,x_anno,target,y_ls,ratio,maj_vote
2254,4271,lilliputter,[1],1.0,1
2255,4271,moslim,"[0, 0]",0.0,0
2256,4271,neger,[1],1.0,1
2257,4271,page,[0],0.0,0
2258,4271,primitief,[0],0.0,0
2259,4271,ras,[0],0.0,0
2260,4271,slaaf,[1],1.0,1
2261,4271,zigeunermuziek,[1],1.0,1
2262,4307,achtergrond,"[0, 0, 0]",0.0,0
2263,4307,aziatisch,[0],0.0,0
2264,4307,barbaar,[1],1.0,1
2265,4307,barbaren,[1],1.0,1
2266,4307,blank,"[0, 0]",0.0,0
2267,4307,dwerg,[1],1.0,1
2268,4307,exotisch,[0],0.0,0
2269,4307,gemengd,"[0, 0]",0.0,0
2270,4307,historisch,"[0, 0, 0]",0.0,0
2271,4307,inboorling,[1],1.0,1
2272,4307,indo,[1],1.0,1
2273,4307,inheems,[0],0.0,0
2274,4307,inlander,[1],1.0,1
2275,4307,inlandsche,"[0, 1]",0.5,0
2276,4307,kaukasisch,[0],0.0,0
2277,4307,lilliputter,[1],1.0,1
2278,4307,moslim,"[0, 0]",0.0,0
2279,4307,neger,[1],1.0,1
2280,4307,primitief,[0],0.0,0
2281,4307,ras,[0],0.0,0
2282,4307,stam,[0],0.0,0
2283,4307,zigeunermuziek,[1],1.0,1
2284,4354,achtergrond,"[0, 0, 0]",0.0,0
2285,4354,aziatisch,[0],0.0,0
2286,4354,barbaar,[0],0.0,0
2287,4354,barbaren,[0],0.0,0
2288,4354,blank,"[0, 0]",0.0,0
2289,4354,dwerg,[0],0.0,0
2290,4354,exotisch,[0],0.0,0
2291,4354,gekleurd,[0],0.0,0
2292,4354,gemengd,"[0, 0, 0, 0]",0.0,0
2293,4354,historisch,"[0, 0, 0]",0.0,0
2294,4354,inboorling,[0],0.0,0
2295,4354,indo,[0],0.0,0
2296,4354,inheems,"[0, 0]",0.0,0
2297,4354,inlander,[1],1.0,1
2298,4354,inlandsche,"[0, 1]",0.5,0
2299,4354,kaffer,[1],1.0,1
2300,4354,kaukasisch,[0],0.0,0
2301,4354,lilliputter,[0],0.0,0
2302,4354,moslim,"[0, 0]",0.0,0
2303,4354,mulat,[1],1.0,1
2304,4354,neger,[0],0.0,0
2305,4354,primitief,[0],0.0,0
2306,4354,ras,[0],0.0,0
2307,4354,stam,[0],0.0,0
2308,4354,zigeunermuziek,[0],0.0,0
2309,4396,achtergrond,"[0, 0, 0]",0.0,0
2310,4396,aziatisch,[0],0.0,0
2311,4396,barbaar,[1],1.0,1
2312,4396,barbaren,[0],0.0,0
2313,4396,blank,"[0, 1]",0.5,0
2314,4396,dwerg,[1],1.0,1
2315,4396,exotisch,[0],0.0,0
2316,4396,gekleurd,[0],0.0,0
2317,4396,gemengd,"[0, 0, 0]",0.0,0
2318,4396,historisch,"[0, 0, 0]",0.0,0
2319,4396,inboorling,[1],1.0,1
2320,4396,inheems,"[1, 0]",0.5,0
2321,4396,inlander,[1],1.0,1
2322,4396,inlandsche,[0],0.0,0
2323,4396,kaffer,[1],1.0,1
2324,4396,kaukasisch,[0],0.0,0
2325,4396,moslim,"[0, 0]",0.0,0
2326,4396,neger,[1],1.0,1
2327,4396,primitief,[0],0.0,0
2328,4396,ras,[0],0.0,0
2329,4396,slaaf,[1],1.0,1
2330,4396,stam,[0],0.0,0
2331,4396,zigeunermuziek,[1],1.0,1
2332,4441,achtergrond,"[0, 0, 0, 0]",0.0,0
2333,4441,aziatisch,"[0, 0, 0]",0.0,0
2334,4441,barbaren,"[1, 0]",0.5,0
2335,4441,bediende,[0],0.0,0
2336,4441,berber,[1],1.0,1
2337,4441,dwerg,"[0, 0]",0.0,0
2338,4441,gemengd,"[0, 0, 0]",0.0,0
2339,4441,historisch,"[0, 0]",0.0,0
2340,4441,inheems,[1],1.0,1
2341,4441,kaffer,"[1, 1]",1.0,1
2342,4441,koppensneller,[0],0.0,0
2343,4441,lilliputter,"[1, 1]",1.0,1
2344,4441,mongool,[1],1.0,1
2345,4441,moslim,[0],0.0,0
2346,4441,neger,[1],1.0,1
2347,4441,negerslaven,[1],1.0,1
2348,4441,onbeschaafd,[1],1.0,1
2349,4441,slaaf,"[0, 1]",0.5,0
2350,4441,slaven,[1],1.0,1
2351,4441,traditioneel,[1],1.0,1
2352,4441,volbloed,"[1, 1]",1.0,1
2353,4441,westers,[0],0.0,0
2354,4441,zigeuner,[1],1.0,1
2355,4478,achtergrond,"[0, 1, 1]",0.6666666666666666,1
2356,4478,aziatisch,"[0, 0, 0]",0.0,0
2357,4478,barbaren,"[1, 1]",1.0,1
2358,4478,bediende,[1],1.0,1
2359,4478,dwerg,"[1, 0]",0.5,0
2360,4478,gemengd,"[1, 0]",0.5,0
2361,4478,historisch,[1],1.0,1
2362,4478,inheems,[0],0.0,0
2363,4478,kaffer,"[0, 0]",0.0,0
2364,4478,kokkie,[1],1.0,1
2365,4478,koppensneller,[1],1.0,1
2366,4478,lilliputter,"[1, 1]",1.0,1
2367,4478,mongool,[1],1.0,1
2368,4478,moslim,[0],0.0,0
2369,4478,neger,[0],0.0,0
2370,4478,onbeschaafd,[1],1.0,1
2371,4478,slaaf,[0],0.0,0
2372,4478,slaven,[1],1.0,1
2373,4478,volbloed,"[1, 1]",1.0,1
2374,4478,westers,[0],0.0,0
2375,4517,achtergrond,"[0, 0, 0, 0]",0.0,0
2376,4517,aziatisch,"[0, 0]",0.0,0
2377,4517,barbaren,"[0, 0]",0.0,0
2378,4517,bediende,[0],0.0,0
2379,4517,berber,[0],0.0,0
2380,4517,dwerg,"[0, 0]",0.0,0
2381,4517,gemengd,"[0, 0, 0]",0.0,0
2382,4517,historisch,"[0, 0]",0.0,0
2383,4517,kaffer,"[0, 0]",0.0,0
2384,4517,kokkie,[0],0.0,0
2385,4517,koppensneller,[0],0.0,0
2386,4517,lilliputter,"[0, 0]",0.0,0
2387,4517,mongool,[0],0.0,0
2388,4517,moslim,[0],0.0,0
2389,4517,neger,[0],0.0,0
2390,4517,negerslaven,[0],0.0,0
2391,4517,slaaf,[0],0.0,0
2392,4517,slaven,[0],0.0,0
2393,4517,traditioneel,[0],0.0,0
2394,4517,volbloed,[0],0.0,0
2395,4517,zigeuner,[0],0.0,0
2396,4560,achtergrond,"[0, 0, 0, 0]",0.0,0
2397,4560,aziatisch,"[0, 0, 1]",0.3333333333333333,0
2398,4560,barbaren,"[0, 1]",0.5,0
2399,4560,bediende,[0],0.0,0
2400,4560,berber,[0],0.0,0
2401,4560,dwerg,"[1, 1]",1.0,1
2402,4560,gemengd,"[0, 0]",0.0,0
2403,4560,historisch,"[0, 0]",0.0,0
2404,4560,inheems,[0],0.0,0
2405,4560,koppensneller,[0],0.0,0
2406,4560,lilliputter,"[1, 1]",1.0,1
2407,4560,mongool,[0],0.0,0
2408,4560,moslim,[0],0.0,0
2409,4560,neger,[1],1.0,1
2410,4560,negerslaven,[1],1.0,1
2411,4560,onbeschaafd,[0],0.0,0
2412,4560,slaaf,"[0, 0]",0.0,0
2413,4560,slaven,[0],0.0,0
2414,4560,traditioneel,[0],0.0,0
2415,4560,volbloed,"[0, 0]",0.0,0
2416,4560,westers,[0],0.0,0
2417,4560,zigeuner,[1],1.0,1
2418,4605,achtergrond,"[0, 0, 0, 0]",0.0,0
2419,4605,aziatisch,"[0, 0, 0]",0.0,0
2420,4605,barbaren,"[0, 0]",0.0,0
2421,4605,bediende,[0],0.0,0
2422,4605,berber,[0],0.0,0
2423,4605,dwerg,"[0, 1]",0.5,0
2424,4605,gemengd,"[0, 0]",0.0,0
2425,4605,historisch,"[0, 0]",0.0,0
2426,4605,inheems,[0],0.0,0
2427,4605,kaffer,"[1, 1]",1.0,1
2428,4605,koppensneller,[0],0.0,0
2429,4605,lilliputter,"[1, 1]",1.0,1
2430,4605,moslim,[0],0.0,0
2431,4605,neger,[1],1.0,1
2432,4605,negerslaven,[1],1.0,1
2433,4605,onbeschaafd,[0],0.0,0
2434,4605,slaaf,"[0, 0]",0.0,0
2435,4605,slaven,[0],0.0,0
2436,4605,traditioneel,[0],0.0,0
2437,4605,volbloed,"[0, 1]",0.5,0
2438,4605,westers,[0],0.0,0
2439,4605,zigeuner,[0],0.0,0
2440,4649,achtergrond,"[0, 1, 1, 1]",0.75,1
2441,4649,aziatisch,"[1, 0, 0]",0.3333333333333333,0
2442,4649,barbaren,"[1, 1]",1.0,1
2443,4649,bediende,[0],0.0,0
2444,4649,berber,[0],0.0,0
2445,4649,dwerg,"[1, 1]",1.0,1
2446,4649,gemengd,"[0, 1]",0.5,0
2447,4649,historisch,"[1, 0]",0.5,0
2448,4649,inheems,[0],0.0,0
2449,4649,kaffer,"[1, 1]",1.0,1
2450,4649,koppensneller,[1],1.0,1
2451,4649,lilliputter,"[1, 1]",1.0,1
2452,4649,mongool,[1],1.0,1
2453,4649,moslim,[1],1.0,1
2454,4649,neger,[1],1.0,1
2455,4649,negerslaven,[1],1.0,1
2456,4649,onbeschaafd,[1],1.0,1
2457,4649,slaaf,"[0, 0]",0.0,0
2458,4649,slaven,[0],0.0,0
2459,4649,traditioneel,[0],0.0,0
2460,4649,volbloed,"[0, 0]",0.0,0
2461,4649,westers,[0],0.0,0
2462,4649,zigeuner,[1],1.0,1
2463,4687,achtergrond,"[0, 0, 0]",0.0,0
2464,4687,afgod,[0],0.0,0
2465,4687,aziatisch,"[0, 0]",0.0,0
2466,4687,barbaar,[0],0.0,0
2467,4687,berber,[0],0.0,0
2468,4687,blank,"[0, 0]",0.0,0
2469,4687,eskimo,"[0, 0]",0.0,0
2470,4687,exotisch,[0],0.0,0
2471,4687,gemengd,[0],0.0,0
2472,4687,halfbloed,"[0, 0]",0.0,0
2473,4687,historisch,"[0, 0]",0.0,0
2474,4687,homo,[0],0.0,0
2475,4687,indisch,[0],0.0,0
2476,4687,inheems,"[0, 0, 0]",0.0,0
2477,4687,moslim,[0],0.0,0
2478,4687,neger,[1],1.0,1
2479,4687,ontdekken,[0],0.0,0
2480,4687,slaaf,"[1, 0]",0.5,0
2481,4687,slaven,[1],1.0,1
2482,4687,wild,[0],0.0,0
2483,4687,zigeunermuziek,[1],1.0,1
2484,4687,zwartje,[0],0.0,0
2485,4718,achtergrond,[1],1.0,1
2486,4718,aziatisch,"[1, 1]",1.0,1
2487,4718,dwerg,"[0, 1]",0.5,0
2488,4718,exotisch,[1],1.0,1
2489,4718,gemengd,"[1, 1, 1]",1.0,1
2490,4718,historisch,[1],1.0,1
2491,4718,indiaan,[1],1.0,1
2492,4718,indisch,[1],1.0,1
2493,4718,indo,[1],1.0,1
2494,4718,moslim,"[1, 1, 1, 1]",1.0,1
2495,4718,mulat,[1],1.0,1
2496,4718,muzelman,[1],1.0,1
2497,4718,neger,[1],1.0,1
2498,4718,negerslaven,[1],1.0,1
2499,4718,page,[1],1.0,1
2500,4718,westers,[1],1.0,1
2501,4718,zwartje,[1],1.0,1
2502,4759,achtergrond,"[0, 0, 0, 0]",0.0,0
2503,4759,aziatisch,"[0, 0, 0]",0.0,0
2504,4759,barbaren,[0],0.0,0
2505,4759,berber,[0],0.0,0
2506,4759,dwerg,"[1, 1]",1.0,1
2507,4759,gemengd,"[0, 0, 0]",0.0,0
2508,4759,historisch,"[0, 0]",0.0,0
2509,4759,inheems,[0],0.0,0
2510,4759,kaffer,"[1, 1]",1.0,1
2511,4759,kokkie,[0],0.0,0
2512,4759,koppensneller,[0],0.0,0
2513,4759,lilliputter,"[1, 1]",1.0,1
2514,4759,mongool,[0],0.0,0
2515,4759,moslim,[0],0.0,0
2516,4759,neger,[1],1.0,1
2517,4759,negerslaven,[1],1.0,1
2518,4759,slaaf,"[1, 1]",1.0,1
2519,4759,slaven,[1],1.0,1
2520,4759,traditioneel,[0],0.0,0
2521,4759,volbloed,"[0, 0]",0.0,0
2522,4759,westers,[0],0.0,0
2523,4759,zigeuner,[1],1.0,1
2524,4806,achtergrond,"[0, 0]",0.0,0
2525,4806,afkomst,[0],0.0,0
2526,4806,aziatisch,"[0, 0]",0.0,0
2527,4806,bediende,[0],0.0,0
2528,4806,dwerg,[1],1.0,1
2529,4806,eskimo,[0],0.0,0
2530,4806,exotisch,[0],0.0,0
2531,4806,gemengd,"[0, 0, 0]",0.0,0
2532,4806,handicap,[0],0.0,0
2533,4806,historisch,[0],0.0,0
2534,4806,indiaan,[0],0.0,0
2535,4806,inheems,"[0, 0, 0]",0.0,0
2536,4806,inlander,[0],0.0,0
2537,4806,kaffer,[0],0.0,0
2538,4806,knecht,[0],0.0,0
2539,4806,kokkie,[0],0.0,0
2540,4806,medicijnman,"[0, 0]",0.0,0
2541,4806,mesties,"[1, 0]",0.5,0
2542,4806,moslim,"[0, 0, 0, 0, 0]",0.0,0
2543,4806,neger,"[1, 1]",1.0,1
2544,4806,negerslaven,[1],1.0,1
2545,4806,onbeschaafd,[0],0.0,0
2546,4806,slavenschip,[0],0.0,0
2547,4806,zigeuner,[0],0.0,0
2548,4806,zwartje,[0],0.0,0
2549,4832,achtergrond,"[0, 0]",0.0,0
2550,4832,afkomst,[0],0.0,0
2551,4832,aziatisch,"[0, 0]",0.0,0
2552,4832,dwerg,[1],1.0,1
2553,4832,eskimo,[0],0.0,0
2554,4832,exotisch,[0],0.0,0
2555,4832,gemengd,"[0, 0, 1]",0.3333333333333333,0
2556,4832,historisch,[0],0.0,0
2557,4832,inheems,"[0, 0]",0.0,0
2558,4832,inlander,[0],0.0,0
2559,4832,kaffer,[0],0.0,0
2560,4832,knecht,[0],0.0,0
2561,4832,medicijnman,[0],0.0,0
2562,4832,moslim,[0],0.0,0
2563,4832,neger,"[1, 1]",1.0,1
2564,4832,negerslaven,[1],1.0,1
2565,4832,slavenschip,[1],1.0,1
2566,4869,achtergrond,"[0, 0]",0.0,0
2567,4869,afkomst,[0],0.0,0
2568,4869,aziatisch,"[0, 0]",0.0,0
2569,4869,bediende,[0],0.0,0
2570,4869,dwerg,[1],1.0,1
2571,4869,eskimo,[0],0.0,0
2572,4869,exotisch,[0],0.0,0
2573,4869,gemengd,"[0, 0, 1]",0.3333333333333333,0
2574,4869,handicap,[1],1.0,1
2575,4869,historisch,[0],0.0,0
2576,4869,indiaan,[0],0.0,0
2577,4869,inheems,"[0, 0]",0.0,0
2578,4869,medicijnman,"[0, 0]",0.0,0
2579,4869,moslim,"[0, 0, 0, 0]",0.0,0
2580,4869,neger,"[1, 1]",1.0,1
2581,4869,negerslaven,[1],1.0,1
2582,4869,onbeschaafd,[0],0.0,0
2583,4869,slavenschip,[1],1.0,1
2584,4869,zigeuner,[0],0.0,0
2585,4869,zwartje,[1],1.0,1
2586,4902,achtergrond,[0],0.0,0
2587,4902,afkomst,[0],0.0,0
2588,4902,aziatisch,"[1, 1]",1.0,1
2589,4902,bediende,[0],0.0,0
2590,4902,dwerg,[0],0.0,0
2591,4902,eskimo,[1],1.0,1
2592,4902,gemengd,"[0, 0, 1]",0.3333333333333333,0
2593,4902,handicap,[0],0.0,0
2594,4902,indiaan,[1],1.0,1
2595,4902,inheems,"[0, 1]",0.5,0
2596,4902,inlander,[0],0.0,0
2597,4902,medicijnman,"[1, 0]",0.5,0
2598,4902,mesties,[1],1.0,1
2599,4902,moor,[0],0.0,0
2600,4902,moslim,"[1, 1]",1.0,1
2601,4902,neger,[1],1.0,1
2602,4902,negerslaven,[1],1.0,1
2603,4902,onbeschaafd,[1],1.0,1
2604,4902,slavenschip,[0],0.0,0
2605,4902,zigeuner,[1],1.0,1
2606,4902,zwartje,[1],1.0,1
2607,4951,achtergrond,"[0, 0]",0.0,0
2608,4951,afkomst,[0],0.0,0
2609,4951,aziatisch,"[0, 0]",0.0,0
2610,4951,bediende,[1],1.0,1
2611,4951,dwerg,[1],1.0,1
2612,4951,eskimo,[1],1.0,1
2613,4951,exotisch,[0],0.0,0
2614,4951,gemengd,"[0, 0, 0]",0.0,0
2615,4951,handicap,[0],0.0,0
2616,4951,historisch,[0],0.0,0
2617,4951,indiaan,[1],1.0,1
2618,4951,inheems,"[0, 0]",0.0,0
2619,4951,inlander,[0],0.0,0
2620,4951,kaffer,[0],0.0,0
2621,4951,knecht,[1],1.0,1
2622,4951,kokkie,[0],0.0,0
2623,4951,medicijnman,"[0, 0]",0.0,0
2624,4951,mesties,"[0, 0]",0.0,0
2625,4951,moor,[0],0.0,0
2626,4951,moslim,"[0, 0, 0, 0, 0]",0.0,0
2627,4951,neger,"[1, 1]",1.0,1
2628,4951,negerslaven,[1],1.0,1
2629,4951,onbeschaafd,[1],1.0,1
2630,4951,slavenschip,[1],1.0,1
2631,4951,zigeuner,[1],1.0,1
2632,4951,zwartje,[1],1.0,1
2633,4983,achtergrond,"[0, 0]",0.0,0
2634,4983,aziatisch,"[0, 0]",0.0,0
2635,4983,bediende,[0],0.0,0
2636,4983,dwerg,[1],1.0,1
2637,4983,eskimo,[1],1.0,1
2638,4983,exotisch,[1],1.0,1
2639,4983,gemengd,"[0, 0, 0]",0.0,0
2640,4983,handicap,[0],0.0,0
2641,4983,historisch,[0],0.0,0
2642,4983,indiaan,[1],1.0,1
2643,4983,inheems,[0],0.0,0
2644,4983,inlander,[1],1.0,1
2645,4983,medicijnman,"[0, 0]",0.0,0
2646,4983,mesties,[1],1.0,1
2647,4983,moslim,[0],0.0,0
2648,4983,neger,"[1, 1]",1.0,1
2649,4983,negerslaven,[1],1.0,1
2650,4983,slavenschip,[0],0.0,0
2651,4983,zigeuner,[1],1.0,1
2652,4983,zwartje,[1],1.0,1
2653,5028,achtergrond,"[0, 0]",0.0,0
2654,5028,afkomst,[0],0.0,0
2655,5028,aziatisch,"[0, 0]",0.0,0
2656,5028,bediende,[0],0.0,0
2657,5028,dwerg,[1],1.0,1
2658,5028,eskimo,[0],0.0,0
2659,5028,exotisch,[0],0.0,0
2660,5028,gemengd,"[0, 0, 0]",0.0,0
2661,5028,handicap,[0],0.0,0
2662,5028,historisch,[0],0.0,0
2663,5028,indiaan,[1],1.0,1
2664,5028,inheems,"[0, 0, 0]",0.0,0
2665,5028,inlander,[0],0.0,0
2666,5028,kaffer,[1],1.0,1
2667,5028,knecht,[0],0.0,0
2668,5028,medicijnman,"[0, 0]",0.0,0
2669,5028,mesties,"[0, 0]",0.0,0
2670,5028,moor,[0],0.0,0
2671,5028,moslim,"[0, 0, 0, 0, 0]",0.0,0
2672,5028,neger,"[1, 1]",1.0,1
2673,5028,negerslaven,[1],1.0,1
2674,5028,onbeschaafd,[0],0.0,0
2675,5028,slavenschip,[1],1.0,1
2676,5028,zigeuner,[1],1.0,1
2677,5072,achtergrond,"[0, 0, 0, 0]",0.0,0
2678,5072,afkomst,[0],0.0,0
2679,5072,aziatisch,"[0, 0]",0.0,0
2680,5072,barbaar,[0],0.0,0
2681,5072,boesman,[1],1.0,1
2682,5072,dwerg,[1],1.0,1
2683,5072,gekleurd,[0],0.0,0
2684,5072,gemengd,"[0, 0]",0.0,0
2685,5072,historisch,"[0, 0, 0]",0.0,0
2686,5072,hottentot,[1],1.0,1
2687,5072,inheems,"[0, 0, 0, 0]",0.0,0
2688,5072,inlander,[0],0.0,0
2689,5072,inlandsche,[0],0.0,0
2690,5072,islamiet,[0],0.0,0
2691,5072,kaffer,[0],0.0,0
2692,5072,kaukasisch,"[0, 1, 0]",0.3333333333333333,0
2693,5072,koppensneller,[0],0.0,0
2694,5072,neger,[1],1.0,1
2695,5072,onbeschaafd,[0],0.0,0
2696,5072,ontdekken,[0],0.0,0
2697,5072,page,[0],0.0,0
2698,5072,wild,"[0, 0]",0.0,0
2699,5072,zwartje,[1],1.0,1
2700,5114,achtergrond,"[0, 0, 0]",0.0,0
2701,5114,afkomst,[0],0.0,0
2702,5114,aziatisch,"[0, 0]",0.0,0
2703,5114,barbaar,[1],1.0,1
2704,5114,boesman,[1],1.0,1
2705,5114,dwerg,[1],1.0,1
2706,5114,gekleurd,[0],0.0,0
2707,5114,gemengd,"[0, 0, 0]",0.0,0
2708,5114,historisch,"[0, 0, 0]",0.0,0
2709,5114,hottentot,[1],1.0,1
2710,5114,inheems,"[0, 0]",0.0,0
2711,5114,inlander,[0],0.0,0
2712,5114,inlandsche,[0],0.0,0
2713,5114,islamiet,[0],0.0,0
2714,5114,kaffer,[1],1.0,1
2715,5114,kaukasisch,"[0, 0, 0]",0.0,0
2716,5114,koppensneller,[1],1.0,1
2717,5114,mesties,[1],1.0,1
2718,5114,mulat,[1],1.0,1
2719,5114,neger,[1],1.0,1
2720,5114,onbeschaafd,[0],0.0,0
2721,5114,ontdekken,[0],0.0,0
2722,5114,page,[0],0.0,0
2723,5114,wild,"[0, 0]",0.0,0
2724,5114,zwartje,[1],1.0,1
2725,5157,achtergrond,"[0, 1]",0.5,0
2726,5157,aziatisch,"[0, 0]",0.0,0
2727,5157,barbaar,"[1, 0]",0.5,0
2728,5157,blank,[0],0.0,0
2729,5157,dwerg,[1],1.0,1
2730,5157,eskimo,[1],1.0,1
2731,5157,gekleurd,[1],1.0,1
2732,5157,gemengd,[0],0.0,0
2733,5157,historisch,"[0, 1]",0.5,0
2734,5157,indo,[1],1.0,1
2735,5157,inheems,"[1, 1, 1, 0, 1]",0.8,1
2736,5157,islamiet,[0],0.0,0
2737,5157,kaffer,[0],0.0,0
2738,5157,koelie,[1],1.0,1
2739,5157,mesties,[1],1.0,1
2740,5157,moor,[0],0.0,0
2741,5157,neger,[1],1.0,1
2742,5157,primitief,[0],0.0,0
2743,5157,traditioneel,[0],0.0,0
2744,5157,wild,[1],1.0,1
2745,5188,achtergrond,"[0, 0, 0]",0.0,0
2746,5188,afkomst,[0],0.0,0
2747,5188,aziatisch,"[0, 0]",0.0,0
2748,5188,barbaar,[1],1.0,1
2749,5188,gekleurd,[0],0.0,0
2750,5188,gemengd,"[0, 0, 0]",0.0,0
2751,5188,historisch,"[0, 0, 0]",0.0,0
2752,5188,inheems,[0],0.0,0
2753,5188,islamiet,[0],0.0,0
2754,5188,kaukasisch,"[0, 0, 0]",0.0,0
2755,5188,mulat,[1],1.0,1
2756,5188,neger,[1],1.0,1
2757,5188,onbeschaafd,[1],1.0,1
2758,5188,ontdekken,[0],0.0,0
2759,5188,page,[0],0.0,0
2760,5188,wild,"[0, 0]",0.0,0
2761,5229,achtergrond,"[0, 0, 0, 0]",0.0,0
2762,5229,afkomst,[0],0.0,0
2763,5229,aziatisch,"[0, 0]",0.0,0
2764,5229,barbaar,[0],0.0,0
2765,5229,boesman,[0],0.0,0
2766,5229,dwerg,[0],0.0,0
2767,5229,gekleurd,[0],0.0,0
2768,5229,gemengd,"[0, 0, 0]",0.0,0
2769,5229,historisch,"[0, 0, 0]",0.0,0
2770,5229,hottentot,[1],1.0,1
2771,5229,inheems,"[0, 0]",0.0,0
2772,5229,inlander,[0],0.0,0
2773,5229,islamiet,[0],0.0,0
2774,5229,kaffer,"[0, 1]",0.5,0
2775,5229,kaukasisch,"[0, 0]",0.0,0
2776,5229,mesties,[1],1.0,1
2777,5229,mulat,[1],1.0,1
2778,5229,neger,[1],1.0,1
2779,5229,onbeschaafd,[0],0.0,0
2780,5229,ontdekken,[0],0.0,0
2781,5229,page,[0],0.0,0
2782,5229,wild,"[0, 0]",0.0,0
2783,5229,zwartje,[0],0.0,0
2784,5271,achtergrond,"[0, 0, 0, 0]",0.0,0
2785,5271,afkomst,[0],0.0,0
2786,5271,aziatisch,"[0, 0]",0.0,0
2787,5271,barbaar,[0],0.0,0
2788,5271,boesman,[0],0.0,0
2789,5271,dwerg,[1],1.0,1
2790,5271,gekleurd,[0],0.0,0
2791,5271,gemengd,"[0, 0]",0.0,0
2792,5271,historisch,"[0, 0, 0]",0.0,0
2793,5271,hottentot,[0],0.0,0
2794,5271,inheems,"[0, 0, 0, 0]",0.0,0
2795,5271,inlandsche,[0],0.0,0
2796,5271,islamiet,[0],0.0,0
2797,5271,kaffer,"[1, 1]",1.0,1
2798,5271,kaukasisch,"[0, 0, 0]",0.0,0
2799,5271,koppensneller,[1],1.0,1
2800,5271,mulat,[1],1.0,1
2801,5271,onbeschaafd,[0],0.0,0
2802,5271,ontdekken,[0],0.0,0
2803,5271,page,[0],0.0,0
2804,5271,wild,"[0, 0]",0.0,0
2805,5271,zwartje,[0],0.0,0
2806,5318,achtergrond,"[0, 0, 0, 0]",0.0,0
2807,5318,afkomst,[0],0.0,0
2808,5318,aziatisch,"[0, 0]",0.0,0
2809,5318,barbaar,[0],0.0,0
2810,5318,boesman,[0],0.0,0
2811,5318,dwerg,[1],1.0,1
2812,5318,gekleurd,[0],0.0,0
2813,5318,gemengd,"[0, 0, 0]",0.0,0
2814,5318,historisch,"[0, 0, 0]",0.0,0
2815,5318,inheems,"[0, 0, 0, 0]",0.0,0
2816,5318,inlander,[1],1.0,1
2817,5318,inlandsche,[0],0.0,0
2818,5318,islamiet,[0],0.0,0
2819,5318,kaffer,"[1, 1]",1.0,1
2820,5318,kaukasisch,"[1, 1, 1]",1.0,1
2821,5318,koppensneller,[0],0.0,0
2822,5318,mesties,[0],0.0,0
2823,5318,mulat,[0],0.0,0
2824,5318,neger,[1],1.0,1
2825,5318,onbeschaafd,[0],0.0,0
2826,5318,page,[0],0.0,0
2827,5318,wild,"[0, 0]",0.0,0
2828,5318,zwartje,[1],1.0,1
2829,5359,achtergrond,"[0, 0, 0, 0]",0.0,0
2830,5359,afkomst,[0],0.0,0
2831,5359,aziatisch,"[0, 0]",0.0,0
2832,5359,barbaar,[0],0.0,0
2833,5359,boesman,[1],1.0,1
2834,5359,dwerg,[0],0.0,0
2835,5359,gekleurd,[0],0.0,0
2836,5359,gemengd,"[0, 0]",0.0,0
2837,5359,historisch,"[0, 0, 0]",0.0,0
2838,5359,inheems,"[0, 1, 1]",0.6666666666666666,1
2839,5359,inlander,[0],0.0,0
2840,5359,inlandsche,[0],0.0,0
2841,5359,islamiet,[0],0.0,0
2842,5359,kaffer,[0],0.0,0
2843,5359,kaukasisch,"[0, 1, 0]",0.3333333333333333,0
2844,5359,koppensneller,[0],0.0,0
2845,5359,mesties,[1],1.0,1
2846,5359,mulat,[1],1.0,1
2847,5359,neger,[1],1.0,1
2848,5359,onbeschaafd,[0],0.0,0
2849,5359,ontdekken,[0],0.0,0
2850,5359,page,[0],0.0,0
2851,5359,wild,"[0, 0]",0.0,0
2852,5400,achtergrond,"[0, 0, 0, 0]",0.0,0
2853,5400,afkomst,[0],0.0,0
2854,5400,aziatisch,"[0, 0]",0.0,0
2855,5400,barbaar,[1],1.0,1
2856,5400,boesman,[1],1.0,1
2857,5400,dwerg,[1],1.0,1
2858,5400,gekleurd,[0],0.0,0
2859,5400,gemengd,"[0, 0]",0.0,0
2860,5400,historisch,"[0, 0, 0]",0.0,0
2861,5400,hottentot,[1],1.0,1
2862,5400,inheems,"[1, 1, 1]",1.0,1
2863,5400,inlander,[1],1.0,1
2864,5400,inlandsche,[1],1.0,1
2865,5400,islamiet,[0],0.0,0
2866,5400,kaukasisch,"[1, 0, 0]",0.3333333333333333,0
2867,5400,koppensneller,[1],1.0,1
2868,5400,mulat,[1],1.0,1
2869,5400,neger,[1],1.0,1
2870,5400,onbeschaafd,[1],1.0,1
2871,5400,ontdekken,[0],0.0,0
2872,5400,page,[0],0.0,0
2873,5400,wild,"[0, 0]",0.0,0
2874,5400,zwartje,[1],1.0,1
2875,5435,achtergrond,"[0, 0, 0]",0.0,0
2876,5435,afkomst,[0],0.0,0
2877,5435,aziatisch,"[0, 0]",0.0,0
2878,5435,barbaar,[0],0.0,0
2879,5435,dwerg,[1],1.0,1
2880,5435,gekleurd,[0],0.0,0
2881,5435,gemengd,"[0, 0]",0.0,0
2882,5435,historisch,"[0, 0, 0]",0.0,0
2883,5435,inheems,"[0, 0, 0, 1]",0.25,0
2884,5435,inlandsche,[1],1.0,1
2885,5435,islamiet,[0],0.0,0
