url,europeana_issue_id,datestamp,date,publisher,spatial_distribution,spatial_origin,languages
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110555371:mpeg21:a0027,/9200359/BibliographicResource_3000116005446,2021-01-06T15:14:54.335Z,1901-04-09,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010028602:mpeg21:a0007,/9200359/BibliographicResource_3000112877909,2021-01-07T00:26:53.419Z,1926-08-27,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010128540:mpeg21:a0231,/9200359/BibliographicResource_3000115930418,2021-01-06T12:27:39.678Z,1903-03-30,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011024352:mpeg21:a0153,/9200359/BibliographicResource_3000115811598,2021-01-06T06:34:37.288Z,1940-09-25,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010193160:mpeg21:a0163,/9200359/BibliographicResource_3000112949378,2021-01-07T01:07:23.192Z,1927-12-31,N. Luĳten,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010635804:mpeg21:a0076,/9200359/BibliographicResource_3000115454802,2021-01-05T19:46:38.060Z,1912-11-11,Wed. J. Abrahams & Zoon,Regionaal/lokaal,Middelburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010473329:mpeg21:a0253,/9200359/BibliographicResource_3000115623830,2021-01-05T21:57:06.914Z,1935-05-11,K. Weyerhorst,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010546545:mpeg21:a0050,/9200359/BibliographicResource_3000115660887,2021-01-05T23:28:46.542Z,1898-09-04,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010144577:mpeg21:a0014,/9200359/BibliographicResource_3000112992362,2021-01-07T03:42:24.259Z,1890-12-11,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010005980:mpeg21:a0001,/9200359/BibliographicResource_3000112884351,2021-01-07T01:21:46.314Z,1919-02-01,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010761389:mpeg21:a0282,/9200359/BibliographicResource_3000115377819,2021-01-07T08:03:54.879Z,1931-06-12,J. Hepkema,Regionaal/lokaal,Heerenveen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281443:mpeg21:a0014,/9200359/BibliographicResource_3000112776512,2021-01-07T08:00:31.640Z,1937-01-16,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011218187:mpeg21:a0082,/9200359/BibliographicResource_3000115780387,2021-01-06T16:16:49.788Z,1939-01-07,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010340787:mpeg21:a0012,/9200359/BibliographicResource_3000112970575,2021-01-07T04:07:43.854Z,1907-11-15,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011217950:mpeg21:a0062,/9200359/BibliographicResource_3000115801252,2021-01-06T16:16:15.180Z,1934-09-22,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010770684:mpeg21:a0115,/9200359/BibliographicResource_3000115397989,2021-01-05T16:33:12.629Z,1940-10-30,Nieuwsblad,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010591649:mpeg21:a0031,/9200359/BibliographicResource_3000115440962,2021-01-05T19:21:31.599Z,1893-06-29,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010222476:mpeg21:a0126,/9200359/BibliographicResource_3000100585332,2021-01-06T16:49:09.400Z,1913-06-06,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010635023:mpeg21:a0022,/9200359/BibliographicResource_3000115465257,2021-01-05T20:07:55.835Z,1910-05-05,Wed. J. Abrahams & Zoon,Regionaal/lokaal,Middelburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010139945:mpeg21:a0153,/9200359/BibliographicResource_3000100611201,2021-01-06T17:26:05.533Z,1891-08-31,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010335785:mpeg21:a0120,/9200359/BibliographicResource_3000112974122,2021-01-07T02:40:07.938Z,1908-12-09,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010336130:mpeg21:a0095,/9200359/BibliographicResource_3000112956754,2021-01-07T03:35:20.136Z,1908-03-31,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215890:mpeg21:a0003,/9200359/BibliographicResource_3000115787743,2021-01-06T16:11:57.776Z,1909-04-01,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110541658:mpeg21:a0011,/9200359/BibliographicResource_3000115848075,2021-01-06T07:55:57.295Z,1898-08-25,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011170053:mpeg21:a0133,/9200359/BibliographicResource_3000115769235,2021-01-06T05:08:49.337Z,1929-09-05,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010986545:mpeg21:a0003,/9200359/BibliographicResource_3000115541188,2021-01-05T18:52:10.097Z,1906-07-07,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110540970:mpeg21:a0078,/9200359/BibliographicResource_3000115861037,2021-01-06T09:18:34.436Z,1897-10-03,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010009681:mpeg21:a0240,/9200359/BibliographicResource_3000112869339,2021-01-07T09:48:31.730Z,1925-05-06,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010598542:mpeg21:a0060,/9200359/BibliographicResource_3000115446551,2021-01-05T18:38:03.143Z,1909-06-08,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010652600:mpeg21:a0153,/9200359/BibliographicResource_3000115721285,2021-01-06T02:52:58.823Z,1916-02-20,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010674396:mpeg21:a0140,/9200359/BibliographicResource_3000112810488,2021-01-07T06:45:23.893Z,1931-10-24,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110548695:mpeg21:a0056,/9200359/BibliographicResource_3000115853742,2021-01-06T08:25:18.622Z,1916-03-17,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110634245:mpeg21:a0056,/9200359/BibliographicResource_3000115939036,2021-01-06T12:45:58.828Z,1924-05-16,W. Kraan,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010169384:mpeg21:a0012,/9200359/BibliographicResource_3000115915925,2021-01-06T12:00:57.229Z,1911-07-20,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215598:mpeg21:a0002,/9200359/BibliographicResource_3000115792977,2021-01-06T16:11:23.504Z,1906-06-10,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010629299:mpeg21:a0005,/9200359/BibliographicResource_3000115460798,2021-01-05T20:01:48.970Z,1895-05-17,Wed. J. Abrahams & Zoon,Regionaal/lokaal,Middelburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010327263:mpeg21:a0001,/9200359/BibliographicResource_3000100721287,2021-01-07T06:20:56.472Z,1940-02-19,K. Weyerhorst,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110549942:mpeg21:a0091,/9200359/BibliographicResource_3000115861394,2021-01-06T09:19:41.394Z,1917-12-06,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345764:mpeg21:a0026,/9200359/BibliographicResource_3000100721947,2021-01-07T06:18:49.228Z,1939-02-13,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010760661:mpeg21:a0061,/9200359/BibliographicResource_3000115375580,2021-01-07T07:02:37.247Z,1908-05-06,J. Hepkema,Regionaal/lokaal,Heerenveen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180583:mpeg21:a0033,/9200359/BibliographicResource_3000115617360,2021-01-06T15:45:57.976Z,1909-09-01,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180936:mpeg21:a0006,/9200359/BibliographicResource_3000115995755,2021-01-06T15:47:28.630Z,1903-07-08,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281580:mpeg21:a0022,/9200359/BibliographicResource_3000115933422,2021-01-06T12:35:29.920Z,1938-05-14,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011070974:mpeg21:a0071,/9200359/BibliographicResource_3000115605125,2021-01-05T21:11:38.596Z,1933-01-18,P.A. May,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180035:mpeg21:a0085,/9200359/BibliographicResource_3000115617133,2021-01-06T15:42:33.802Z,1894-02-21,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010934179:mpeg21:a0077,/9200359/BibliographicResource_3000115507054,2021-01-05T17:24:41.999Z,1920-12-04,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345877:mpeg21:a0031,/9200359/BibliographicResource_3000115846094,2021-01-06T07:50:48.087Z,1940-04-08,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010602813:mpeg21:a0132,/9200359/BibliographicResource_3000115466218,2021-01-05T19:51:51.544Z,1923-06-09,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183926:mpeg21:a0051,/9200359/BibliographicResource_3000115998307,2021-01-06T16:01:50.890Z,1926-08-26,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011001639:mpeg21:a0011,/9200359/BibliographicResource_3000115570026,2021-01-05T20:24:41.956Z,1891-08-07,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110612981:mpeg21:a0117,/9200359/BibliographicResource_3000115933682,2021-01-06T15:27:41.609Z,1918-08-27,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010343385:mpeg21:a0017,/9200359/BibliographicResource_3000112962025,2021-01-07T03:40:10.077Z,1902-01-17,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010146406:mpeg21:a0021,/9200359/BibliographicResource_3000112780611,2021-01-07T05:29:35.691Z,1894-06-12,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185418:mpeg21:a0005,/9200359/BibliographicResource_3000115999561,2021-01-06T16:05:37.737Z,1930-05-14,[s.n.],Verenigde Staten,Chicago (Ill.),"nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011212196:mpeg21:a0039,/9200359/BibliographicResource_3000115784607,2021-01-06T05:44:57.796Z,1898-03-05,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010128806:mpeg21:a0064,/9200359/BibliographicResource_3000112923525,2021-01-07T03:17:36.338Z,1903-08-12,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010282863:mpeg21:a0070,/9200359/BibliographicResource_3000112856765,2021-01-07T09:26:06.877Z,1934-07-25,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010222926:mpeg21:a0043,/9200359/BibliographicResource_3000100668895,2021-01-06T16:33:52.217Z,1914-06-09,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010295853:mpeg21:a0212,/9200359/BibliographicResource_3000100586025,2021-01-06T16:52:02.133Z,1913-11-06,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010339818:mpeg21:a0003,/9200359/BibliographicResource_3000112968016,2021-01-07T03:22:34.783Z,1895-07-02,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010604862:mpeg21:a0152,/9200359/BibliographicResource_3000115447239,2021-01-05T18:40:11.309Z,1930-03-13,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010667178:mpeg21:a0160,/9200359/BibliographicResource_3000112821372,2021-01-07T07:34:37.767Z,1913-02-04,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010861039:mpeg21:a0003,/9200359/BibliographicResource_3000112911312,2021-01-06T22:28:58.082Z,1891-07-17,J.B. de Mesquita,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281875:mpeg21:a0045,/9200359/BibliographicResource_3000115676961,2021-01-06T00:19:15.812Z,1940-03-16,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010125978:mpeg21:a0129,/9200359/BibliographicResource_3000100623583,2021-01-06T17:42:37.527Z,1898-07-28,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010157494:mpeg21:a0026,/9200359/BibliographicResource_3000100659357,2021-01-06T18:40:45.796Z,1904-05-09,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010336692:mpeg21:a0001,/9200359/BibliographicResource_3000112961436,2021-01-07T03:51:08.942Z,1910-06-29,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110621421:mpeg21:a0141,/9200359/BibliographicResource_3000115944312,2021-01-06T15:39:16.910Z,1913-02-11,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180329:mpeg21:a0071,/9200359/BibliographicResource_3000115995479,2021-01-06T15:44:25.846Z,1897-10-27,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","en, nl"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183159:mpeg21:a0009,/9200359/BibliographicResource_3000115997704,2021-01-06T15:59:37.829Z,1913-11-06,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011179997:mpeg21:a0042,/9200359/BibliographicResource_3000115617068,2021-01-06T15:42:17.291Z,1893-05-31,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010164104:mpeg21:a0126,/9200359/BibliographicResource_3000100625419,2021-01-06T17:46:57.293Z,1905-10-20,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010939753:mpeg21:a0220,/9200359/BibliographicResource_3000115521767,2021-01-05T17:52:24.787Z,1940-03-15,Arbeiderspers,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010592720:mpeg21:a0045,/9200359/BibliographicResource_3000115713860,2021-01-06T02:25:40.315Z,1896-12-22,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010854635:mpeg21:a0048,/9200359/BibliographicResource_3000115858498,2021-01-06T09:04:06.513Z,1931-10-29,N.V. Nieuwsblad en Drukkerĳ De Banier,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010014494:mpeg21:a0247,/9200359/BibliographicResource_3000112886283,2021-01-07T02:53:42.754Z,1932-12-16,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010016395:mpeg21:a0131,/9200359/BibliographicResource_3000112873771,2021-01-06T22:47:50.561Z,1936-01-22,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214561:mpeg21:a0028,/9200359/BibliographicResource_3000115809416,2021-01-06T16:08:38.183Z,1896-06-07,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010745427:mpeg21:a0005,/9200359/BibliographicResource_3000115274588,2021-01-07T02:56:14.941Z,1933-05-04,R. van der Velde,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110552136:mpeg21:a0063,/9200359/BibliographicResource_3000115949659,2021-01-06T13:02:26.504Z,1922-05-30,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010890339:mpeg21:a0102,/9200359/BibliographicResource_3000115511580,2021-01-05T17:34:30.433Z,1911-07-25,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010162083:mpeg21:a0040,/9200359/BibliographicResource_3000112964997,2021-01-07T03:54:08.660Z,1898-08-18,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110552265:mpeg21:a0063,/9200359/BibliographicResource_3000115853935,2021-01-06T08:29:00.497Z,1922-08-15,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010745182:mpeg21:a0166,/9200359/BibliographicResource_3000115365893,2021-01-07T03:35:02.566Z,1933-09-20,R. van der Velde,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281840:mpeg21:a0018,/9200359/BibliographicResource_3000112776690,2021-01-07T08:01:01.543Z,1939-11-15,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010006990:mpeg21:a0100,/9200359/BibliographicResource_3000112890212,2021-01-06T23:19:44.174Z,1920-12-27,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010016352:mpeg21:a0055,/9200359/BibliographicResource_3000112873716,2021-01-06T22:46:59.990Z,1935-12-24,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011212549:mpeg21:a0016,/9200359/BibliographicResource_3000115786817,2021-01-06T05:51:37.882Z,1894-07-22,T. Libertador Ellis,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010598341:mpeg21:a0072,/9200359/BibliographicResource_3000115718586,2021-01-06T02:42:26.573Z,1908-10-08,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010481728:mpeg21:a0043,/9200359/BibliographicResource_3000113005881,2021-01-06T19:55:30.214Z,1937-03-03,Sociaal-Democratische Partĳ,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010596876:mpeg21:a0090,/9200359/BibliographicResource_3000115446287,2021-01-05T18:37:23.111Z,1903-12-25,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010146018:mpeg21:a0068,/9200359/BibliographicResource_3000115671725,2021-01-06T00:05:19.630Z,1892-03-09,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010314111:mpeg21:a0111,/9200359/BibliographicResource_3000112777151,2021-01-07T05:57:39.750Z,1940-06-12,M. Tyl en Zoon H. Tyl,Regionaal/lokaal,Zwolle,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010008014:mpeg21:a0136,/9200359/BibliographicResource_3000112884734,2021-01-07T01:13:49.635Z,1922-08-25,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010631319:mpeg21:a0039,/9200359/BibliographicResource_3000115414210,2021-01-05T17:37:00.630Z,1906-04-13,Wed. J. Abrahams & Zoon,Regionaal/lokaal,Middelburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010179073:mpeg21:a0059,/9200359/BibliographicResource_3000100584621,2021-01-06T16:46:26.290Z,1901-09-05,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010030602:mpeg21:a0265,/9200359/BibliographicResource_3000112879380,2021-01-06T23:56:57.042Z,1929-11-26,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010015838:mpeg21:a0222,/9200359/BibliographicResource_3000112873422,2021-01-06T22:47:46.553Z,1935-02-25,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010871384:mpeg21:a0058,/9200359/BibliographicResource_3000112914854,2021-01-06T23:47:53.113Z,1937-02-12,J.B. de Mesquita,Landelijk,Amsterdam,"nl, he"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010649192:mpeg21:a0108,/9200359/BibliographicResource_3000115193070,2021-01-06T21:46:11.417Z,1902-10-04,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345632:mpeg21:a0050,/9200359/BibliographicResource_3000112979715,2021-01-07T03:57:40.037Z,1935-11-08,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010661193:mpeg21:a0002,/9200359/BibliographicResource_3000112802612,2021-01-07T05:23:11.902Z,1931-01-21,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010014578:mpeg21:a0138,/9200359/BibliographicResource_3000115911651,2021-01-06T11:41:17.481Z,1933-02-05,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281431:mpeg21:a0001,/9200359/BibliographicResource_3000115974753,2021-01-06T13:56:57.576Z,1935-11-15,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010548172:mpeg21:a0097,/9200359/BibliographicResource_3000115709258,2021-01-06T02:11:16.959Z,1908-12-04,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010035209:mpeg21:a0106,/9200359/BibliographicResource_3000112882470,2021-01-07T01:19:33.049Z,1916-12-08,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110572230:mpeg21:a0366,/9200359/BibliographicResource_3000116006994,2021-01-06T15:22:06.174Z,1934-05-12,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110557801:mpeg21:a0049,/9200359/BibliographicResource_3000115833724,2021-01-06T07:21:27.923Z,1902-12-27,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010508179:mpeg21:a0006,/9200359/BibliographicResource_3000115627219,2021-01-05T22:02:42.736Z,1898-03-20,A.L.G. de Randamie,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011151524:mpeg21:a0003,/9200359/BibliographicResource_3000115760153,2021-01-06T04:40:57.556Z,1919-08-19,C.Misset,Regionaal/lokaal,Doetinchem,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010125997:mpeg21:a0143,/9200359/BibliographicResource_3000100623587,2021-01-06T17:42:42.275Z,1898-08-19,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
